"labels","Arachidonic Acid","Thymidine","Thymidine.D4","Lactate","Citrulline-D4"
"Cardiotoxic",-0.479927397468768,0.11416641724601,-1.49552918541826,-2.07310479020545,-2.20631928548822
"Cardiotoxic",0.942062852772282,1.16439553022668,1.09264726199575,0.12331239750955,1.09514857246521
"Cardiotoxic",-0.216984073968441,0.393311763588849,-0.135451467786251,-0.25080377974542,-0.720597720236888
"Cardiotoxic",-0.120418611487663,0.792394324903694,1.32476718604895,0.711866927316887,0.697692356368223
"Cardiotoxic",1.27151012314633,1.19344165348348,1.51852352750387,0.860421212640482,1.18904346826129
"Cardiotoxic",-0.473954230404138,0.398231048536806,-0.735091552653873,-1.86489064214155,-2.15778987148727
"Cardiotoxic",-0.282047410387881,1.05753149911482,0.344741268070304,2.03804775417379,1.13469144497727
"Cardiotoxic",0.178117974950786,0.369588086530225,-0.499632827147187,0.0440712921716485,-0.859095558585967
"Cardiotoxic",0.496424285196926,0.579822108352943,0.115993899018807,0.63531654697531,0.167181598985276
"Cardiotoxic",-1.15012646203342,0.683354479967558,0.925398355268131,0.137535627023463,0.845032629833716
"Cardiotoxic",-0.710299105935937,0.216169912958791,-1.08580616461045,-0.6935930423661,0.0814151909631772
"Cardiotoxic",-0.206558456812979,0.529726242410225,1.02413576606536,0.00483240746667944,0.881998472271684
"Cardiotoxic",-1.53671052932927,-0.0369628467466938,-1.06112681408418,2.68400243381383,-0.748546704273578
"Cardiotoxic",-0.256113832787107,0.795035802779541,1.01313801136912,-0.0653823926454996,0.657775607569344
"Cardiotoxic",0.245201275398606,0.425055884523436,-0.531077791397071,-0.121726426629318,-0.891775074373341
"Cardiotoxic",-0.327929234668686,-1.51769935000834,-0.202902990355301,-0.840579756076241,0.517668434948303
"Cardiotoxic",-0.18991690689178,0.377117999592816,-0.313836755770149,-0.486901617491338,0.392223821677332
"Cardiotoxic",-0.870162696895445,-1.08039214011724,0.751245410663904,0.301736903909029,0.750045085335268
"Cardiotoxic",-0.695889618700259,0.0842186100823506,-1.46102752585051,-2.08028539483037,-2.16930671436607
"Cardiotoxic",0.0532087664395868,0.549388012328903,0.669497274961624,-0.141350468908962,0.926610582785569
"Cardiotoxic",-0.407498770845522,0.334540107568423,-0.555134763581512,-0.597554868240471,0.417660909880491
"Cardiotoxic",0.375980533415727,0.04396542872808,-1.82582688596313,0.274196889358108,-0.772828923868365
"Cardiotoxic",0.103384471689648,-1.53380145981343,0.484647638438249,0.0468796597604939,0.762369787145768
"Cardiotoxic",-0.404050515898477,-0.814826845205955,-1.19153198005721,0.485732399846864,-0.464753362114324
"Cardiotoxic",-0.0129489554862348,0.465430669082378,-1.30885791303054,-0.253336205687357,-0.480993768248993
"Cardiotoxic",0.571610581641029,-1.47496429059148,-0.264295468885938,0.0755820033301715,0.0732850573451535
"Cardiotoxic",0.0336662056070761,-1.24592067309713,1.23840046529597,0.09734134529906,0.909962385622691
"Cardiotoxic",-0.708823001623017,-1.67811486500966,0.260758665396908,-0.823819527400722,0.474637885181463
"Cardiotoxic",0.0594621715549161,-1.52843655810073,0.036725119873263,-0.439596936696585,-0.581619739901929
"Cardiotoxic",-0.578527156452214,-0.00770261054654789,0.679050636571414,2.67511930521507,0.669359050904563
"Cardiotoxic",-0.619754283441759,0.816840259685228,0.911183585032395,0.239144115741776,0.788163572547118
"Cardiotoxic",0.0378288544432353,-1.37456917749017,1.11578388623253,-0.543277412198478,0.3851719465424
"Cardiotoxic",1.22336418725859,0.610772172817637,0.931102432495577,0.348037525508542,0.925628494194701
"Cardiotoxic",0.540698733424287,-0.0887788530647334,-1.41688603559999,0.0373718296149998,-0.677914716216837
"Cardiotoxic",-0.815921345694412,-1.73466335239791,-0.603714062554168,-1.02779712112504,0.26484039409048
"Cardiotoxic",-0.764584001103634,0.0804563574449959,-1.70894148308729,-2.2219123135337,-2.10614644845057
"Cardiotoxic",-0.0363837233299639,-1.19781776267216,-0.101184121529753,-0.551673827347229,0.482281687082229
"Cardiotoxic",-1.58313641101582,0.663592462633779,-1.01458499335173,-0.502673084754775,0.0336294050700445
"Cardiotoxic",-0.401336159481287,0.539042897307317,0.731823381592654,-0.0101787634902149,0.754738886485988
"Cardiotoxic",0.836246396231296,-1.29094981124549,-0.896382940473238,-0.234173008176206,0.708642038068733
"Cardiotoxic",-2.65857790045478,0.951141607982909,-0.550054297852413,1.89622132454217,0.05941067785747
"Cardiotoxic",0.0798873172044171,0.566886339965096,0.839733914139946,-0.125320926940942,0.825404907225707
"Cardiotoxic",-0.598185839702083,1.0711999702094,0.806450872197476,-0.218664554473336,0.725442036364129
"Cardiotoxic",1.20795918086545,-1.12523740597357,0.215706303852983,-0.0438364567355426,0.543680255479507
"Cardiotoxic",0.913810108852018,1.2605367340988,-0.378135207122565,1.05018352693506,-0.0487089808917738
"Cardiotoxic",-0.82044315011851,0.629503500364139,1.02000702522538,-0.00482793568254527,0.784092911617462
"Cardiotoxic",-0.989392948280331,0.787742435240756,-0.914109189197027,-0.614829394633534,-0.0926827716932019
"Cardiotoxic",-1.12795714078228,0.33524915398807,-1.74770836486574,-2.24261101204835,-2.2404015865494
"Cardiotoxic",-3.12121494532505,1.42719719736206,-0.680659030208493,-0.415265610420187,0.0435876405633343
"Cardiotoxic",-1.07005849661987,-1.77453362504986,-1.52606299210683,-2.38214086301739,-2.27408612237414
"Cardiotoxic",3.48893140328201,-1.3078126362765,-0.371430761543335,0.773851703515485,-0.516623054583205
"Cardiotoxic",-0.508354640183953,-1.88653030072838,-0.0494958985740834,-0.623332458632848,-0.616363801896533
"Cardiotoxic",-0.806952636942026,-1.48524815437233,0.00733504898227833,-0.734182535475484,0.354959234887916
"Cardiotoxic",1.20895223100173,1.19650985975949,1.06777722576219,1.01573473848198,1.25206892357906
"Cardiotoxic",-0.883259915159434,-1.26381513280945,1.32305169224406,0.387955070363181,1.15564469114824
"Cardiotoxic",1.82637116658057,-1.10328968170549,0.977252136115139,0.0845061723203004,0.624536392641774
"Cardiotoxic",0.719914822263421,-1.23679170766186,-0.18359829554299,-0.18229274309998,-0.0524634906915901
"Cardiotoxic",0.868866188773603,-0.829510065044297,1.02788066050023,1.52528522341869,0.981527456900123
"Cardiotoxic",0.0322881215943169,-1.39492733046103,0.624090163729589,-0.206963020424254,0.484234613107891
"Cardiotoxic",-0.0104756706128407,0.667179203846554,0.992791215113845,1.30158810831961,0.608940966034637
"Cardiotoxic",0.646298500652776,-1.22046458542173,1.41955825032343,0.47379988802105,0.727780657283474
"Cardiotoxic",-0.375165647802008,0.411997388194024,-0.491936838691369,-0.578733884520318,0.430283192415278
"Cardiotoxic",-0.398845603486147,0.55313323268861,0.45499589835882,-0.446867757707137,0.4911222812745
"Cardiotoxic",-0.312725809533335,-1.05342341135592,-0.0518736774836132,0.283519421251928,-0.357813200056416
"Cardiotoxic",-0.184659312422675,0.431516700625357,-0.318099868007779,-0.32732418457838,0.363213340190833
"Cardiotoxic",1.66949730796861,-0.132701343180064,-0.22500185769886,-0.143554149563209,1.16293803755851
"Cardiotoxic",-0.316826781915079,0.420878614786277,-1.23450023309055,-0.463642889100419,-1.02511699184919
"Cardiotoxic",-0.404050515898477,-0.814826845205955,-1.19153198005721,0.485732399846864,-0.464753362114324
"Cardiotoxic",0.563588517251784,0.623786763737028,0.0774676340941573,0.444318626354167,0.0342958284496602
"Cardiotoxic",-0.0127972028549383,0.570158862741169,0.0172642287362585,-0.142460452137435,0.426134031326965
"Cardiotoxic",-1.89201226114215,0.753421144833291,-0.834655062583509,-0.614763736685354,0.119577808794762
"Cardiotoxic",-1.08199863854134,0.583979546052559,-0.0456057970375662,1.33702574928934,-0.145623092655258
"Cardiotoxic",2.64337519977099,-0.914160351046151,0.640414793700904,1.6665550474342,0.675808107962668
"Cardiotoxic",-0.305391294663615,0.604296773699767,0.00605200820678773,2.10033072649593,-0.157489833505071
"Cardiotoxic",-4.16863137196107,0.297559060424836,-1.66285311355185,-1.00940950913735,-2.04954989215718
"Cardiotoxic",-3.77980306120483,-0.616193530618548,0.390884152680177,2.3286672928577,0.655778164873676
"Cardiotoxic",-4.16863137196107,-0.373952476540879,-1.45488243362273,-0.296188997684566,-2.09091133341684
"Cardiotoxic",0.751824488575757,-1.57108815117102,-1.55785134884968,-0.453915559451368,-0.59450269032372
"Cardiotoxic",0.746415830820846,0.126854089554512,-1.25900802343861,0.135727717776761,-0.405167363899033
"Cardiotoxic",0.149638010625565,-1.81710582583181,-0.909126038776358,-0.536699115432064,-0.964360683537827
"Cardiotoxic",0.518514164716186,-1.27069381218751,1.27653135454547,0.315894344077066,1.01060823804457
"Cardiotoxic",-0.825008678974485,-1.91250586623897,-1.67017136173078,-2.40085219129889,-1.96897816289154
NA,-0.156237963749366,0.601881543030886,0.018425779693446,0.205646658850119,0.140532174364294
"Cardiotoxic",0.222028870772842,-1.91250586623897,-1.2916554514515,-0.260289042439982,-0.753262664106019
"Cardiotoxic",0.323138771241008,0.658094388986231,-0.678263650864811,1.42364303006545,-0.21653343208547
"Cardiotoxic",1.19298809536618,-1.12898511094771,1.09563152815678,0.239394620304403,0.904291191655289
"Cardiotoxic",0.0986425514539319,-1.24034348271639,1.17202405512975,0.0818260524493239,0.862571677100728
"Cardiotoxic",0.627555343800385,0.97096364897265,0.955962759099034,2.45998406726402,1.25206892357906
"Cardiotoxic",0.246162740966589,-1.19565611258388,1.20604073194408,-0.0294409888844745,0.837987420440508
"Cardiotoxic",1.10370308708661,1.98887743482884,-0.205910022485419,1.17846051799547,-0.103234829545056
"Cardiotoxic",0.0201600147824558,0.766271755367024,0.984411860363478,0.249676366892432,1.04695777116639
"Cardiotoxic",0.0143133100865378,-1.61681079915328,0.3090013353002,-0.486999333171874,-0.448294462058183
"Cardiotoxic",-0.329649784699519,0.497483861917517,0.258948218541149,-0.647209666285071,0.493426975805769
"Cardiotoxic",-0.43055975066821,-1.48713180940147,-0.385235319491702,-0.468632670999349,-0.116063142275698
"Cardiotoxic",-0.806952636942026,-1.48524815437233,0.00733504898227833,-0.734182535475484,0.354959234887916
"Cardiotoxic",0.246162740966589,-1.19565611258388,1.20604073194408,-0.0294409888844745,0.837987420440508
"Cardiotoxic",-1.04296951487044,0.981919598839739,-0.838676925471783,-0.400398270521516,0.028821865265882
"Cardiotoxic",-0.784315281324766,-1.52157840292621,-1.25501062630846,-0.51347104014564,-0.258239173342578
"Cardiotoxic",-0.619764068772898,0.631064711059361,1.39094428347271,-0.252426489260611,0.918891455566292
"Cardiotoxic",-1.07116362479765,0.682323268325964,-1.31450582647885,-0.646394932478985,0.0664757411726346
"Cardiotoxic",-0.639659911379953,0.853325502914169,1.10661135218074,1.73897179729243,1.02824563856746
"Cardiotoxic",0.000844427963971309,-1.91250586623897,-1.29593001018942,0.200215688990617,-0.525980523984654
"Cardiotoxic",-0.186723498871623,-1.44994202273078,-0.28422830618999,-0.177741417282792,0.644229315008869
"Cardiotoxic",-2.77396421057683,0.773555458718125,0.969184245519392,0.343198575045176,0.83630748872033
"Cardiotoxic",-0.27240987230638,-1.35892195605051,-0.350263511707694,0.117148379407707,0.218228752963428
"Cardiotoxic",-0.918646038564303,0.522834530228528,0.821028399512005,2.3140675241165,0.681857371245653
"Cardiotoxic",0.0316426867539629,-1.05528833004082,1.56128321320196,0.365710810113927,0.806048705695727
"Cardiotoxic",-0.570136366306872,-1.35152812521176,0.14209628879081,0.0341888682375514,0.651910094496492
"Cardiotoxic",0.1618259501031,0.244551113603936,-0.941977205566715,-0.0414689169438214,-0.956590071107402
"Cardiotoxic",-0.0593795411976675,-1.33425498339835,0.873873922101288,-0.23265700993091,0.767180725610372
"Cardiotoxic",0.0378288544432353,-1.37456917749017,1.11578388623253,-0.543277412198478,0.3851719465424
"Cardiotoxic",1.36712129541974,-0.285438984267233,0.786481660613547,-0.00844920430747825,1.10567992825679
"Cardiotoxic",0.0750249314972321,0.683030684631188,1.57564895894658,-0.0692133363296023,1.06877766560573
"Cardiotoxic",-0.0876372645968746,0.576736786629895,1.12549682688523,-0.18879714590884,0.830475617631615
"Cardiotoxic",-1.16234748520869,-1.69281740738508,-1.05413730368683,-0.467094772092114,-0.00472775987807905
"Cardiotoxic",0.595328534739362,-1.35963175338369,0.0073574902903509,-0.51442717427404,-0.308089796397719
"Cardiotoxic",0.438826044001714,-1.21298433895877,1.28512506101214,0.152438692336895,0.872655693357889
"Cardiotoxic",-0.128841806339316,0.491655765589007,-0.874503891438173,0.115411375907451,-0.968007871135791
"Cardiotoxic",0.38718672745833,0.545602713162613,-0.140059832306498,1.68475200691905,0.431589452016136
"Cardiotoxic",0.798722241899917,0.825837208984351,1.21717238901908,-0.0442773086374193,0.557182933931817
"Cardiotoxic",1.07403569631822,-0.803352150497565,-1.07744878610828,2.69282334662105,0.205196552177205
"Cardiotoxic",-0.39210870967546,0.284439794355907,-0.292945626125926,-0.674308867162093,0.496917866219568
"Cardiotoxic",1.42031396190869,-0.349440030934089,1.12690934934639,0.180451940710819,1.13827001732079
"Cardiotoxic",-0.122439043518126,2.10830504969206,-0.169276078483563,0.812194385501631,-0.0028678122194133
"Cardiotoxic",-0.625185285015812,-1.69813234339905,-0.538971184124373,-0.453441937600986,0.148176818836885
"Cardiotoxic",3.49485282501298,0.409748471633754,0.64515834182787,1.28107069563544,0.449599613662899
"Cardiotoxic",-1.07473147854862,0.234824990635727,-1.9104643743344,-0.825789179740107,-2.02309764837098
"Cardiotoxic",3.20231655139256,0.75620743088966,1.28020196758726,1.51862100154901,0.518822834240394
"Cardiotoxic",1.22648323809777,-0.0628512425436951,-1.57033909891491,0.703157407557216,-0.686614887197712
"Cardiotoxic",-0.170607675600435,0.664094412853439,0.170656571192388,0.261559447939159,-0.326698644498293
"Cardiotoxic",-0.372523026427747,0.564937155468163,0.851051131333517,0.137355362399889,0.838934957220691
"Cardiotoxic",2.33598937994486,2.10830504969206,-0.474063427339505,1.2925766605185,-0.184302001998993
"Cardiotoxic",0.908536370555804,-1.00936901779663,-0.962148108929931,2.74523205116263,0.17560741659203
"Cardiotoxic",-0.553598295295737,-1.70140750541801,-0.365932198461862,-0.594974156548681,0.275957395840276
"Cardiotoxic",0.253906049132646,-1.05441798535669,1.27933110255627,0.187947882105966,0.986087716912964
"Cardiotoxic",-0.372523026427747,0.564937155468163,0.851051131333517,0.137355362399889,0.838934957220691
"Cardiotoxic",-0.488586212399461,0.714291861589892,-0.416198621902355,2.24185447472192,-0.107410126293675
"Cardiotoxic",1.1131708760101,1.6078588240677,1.11862055956555,2.20025408745947,0.772793595872663
"Cardiotoxic",1.18263695348578,0.466889221693944,0.761677091429298,1.1596271771252,0.670655360392631
"Cardiotoxic",-0.580938469162018,0.62711828493993,-0.589244872142348,-0.304576161588685,-0.859550240512647
"Cardiotoxic",1.90794000444195,-0.913517584008756,-0.297383871741894,-0.255521260014732,-0.476052201739439
"Cardiotoxic",-0.0397517484083163,0.612365565080512,0.800852122975053,-0.145325536657877,0.954878903441554
"Cardiotoxic",-0.264519715647966,0.553652501073812,1.00443682115823,-0.365950119381873,0.718027684398933
"Cardiotoxic",1.18264873204679,0.550748318171467,0.0373706961111791,0.415278498180027,0.155214685915434
"Cardiotoxic",1.45236436362957,0.236243560639838,-1.69240236733032,1.11067836409789,-0.663357829592267
"Cardiotoxic",-1.64042764441314,0.757098971794864,-1.36400598767888,-0.877076321329975,-1.15861267500805
"Cardiotoxic",0.332729848647169,1.35482422850271,0.774742828750096,2.83525378000601,0.787938040748443
"Cardiotoxic",1.01424251750793,1.18874572239155,1.41647556921162,0.63628774149643,1.17226481260394
"Cardiotoxic",1.05045100635305,-1.51301936352239,-1.23556194838752,-0.307251274227191,-0.148267665216745
"Cardiotoxic",-0.776045541564479,0.498549599502857,-0.113915212104647,-0.118176233195332,-0.444624741077483
"Cardiotoxic",0.240442918851209,0.466516083964342,-1.1255680391618,-0.0252192635327988,-0.81391209718343
"Cardiotoxic",-0.0873497041170998,-1.30513716944747,1.36160895643495,0.0898654425162056,0.547690999375692
"Cardiotoxic",3.40826099004634,-0.270516049429715,0.756310173203788,0.340635917249115,1.14504821237831
"Cardiotoxic",-0.530077658574486,-1.3234031244449,1.07955406651663,0.325326124819143,1.09057027606017
"Cardiotoxic",3.23544991957232,-0.596871828705033,-0.460924962720745,1.96727969847514,-0.0435789748254918
"Cardiotoxic",1.36712129541974,-0.285438984267233,0.786481660613547,-0.00844920430747825,1.10567992825679
"Cardiotoxic",-2.51737493446356,0.991530537211065,-0.74152261980484,1.90117904943138,-0.104988806571532
"Cardiotoxic",2.46665146017606,-1.309711565285,0.696825824609802,0.230211647988512,0.562765386633931
"Cardiotoxic",-0.448829603584212,0.743271693283151,0.321975120973923,-0.604669827851537,0.584128678259083
"Cardiotoxic",-0.163278488200033,-1.68628663346414,0.477919991688687,-0.240698715362147,0.697044315366912
"Cardiotoxic",3.51451544110601,-0.437506489977322,-1.51281793084065,2.66839710508717,-2.27504531551425
"Cardiotoxic",-0.287701798071268,0.128283512322272,-1.44135795205084,2.08759491308149,-0.784858439987783
"Cardiotoxic",0.292601436845535,-1.30796062934728,0.89277197247319,0.0760084129025024,0.67185627362418
"Cardiotoxic",0.156218541280639,0.700011914928908,-0.0660398583094179,-0.479899696780124,-0.651987052359142
"Cardiotoxic",-1.10531046911552,1.26122230104132,0.593970687431687,1.8655213550171,0.406403716319124
"Cardiotoxic",-0.668218349645762,-0.53011434735437,0.354450477153355,2.42771992318389,0.521264196567318
"Cardiotoxic",-0.695889618700259,0.0842186100823506,-1.46102752585051,-2.08028539483037,-2.16930671436607
"Cardiotoxic",-0.206534500192107,0.769154959719576,1.21276910142311,0.104160230472359,0.966250966109338
"Cardiotoxic",0.223901918084146,-1.03981305006738,0.763212697061485,0.0933861900986967,0.701910166759203
"Cardiotoxic",-0.424451483406725,0.363896138089377,-0.798517918094585,0.354576166835022,-0.53230936811121
"Cardiotoxic",-0.820367545492264,0.271333493130258,-0.767477637761478,-1.99118332777909,-2.27030192386004
"Cardiotoxic",3.29123005941067,-1.55336175274741,-1.38617686783726,0.668267260873298,-0.570954366383359
"Cardiotoxic",-0.330518353160617,-1.57136668587536,0.195843620892666,-0.459161328546882,0.452560973819473
"Cardiotoxic",-2.39809669404334,0.42393319490563,-0.925348774811427,1.00010674710753,0.287974858226587
"Cardiotoxic",0.0750249314972321,0.683030684631188,1.57564895894658,-0.0692133363296023,1.06877766560573
"Cardiotoxic",-0.130809621704364,0.669190231636537,1.29760101753922,0.887958250819883,0.726490447748362
"Cardiotoxic",2.58682571435419,0.197325626630233,-1.39148340006962,1.16136590811181,-1.94381172850689
"Cardiotoxic",3.51451544110601,-1.04234593761494,0.209072586914585,0.87014892475294,0.541372018786591
"Cardiotoxic",0.627555343800385,0.97096364897265,0.955962759099034,2.45998406726402,1.25206892357906
